STATE,COUNTY,STNAME,CTYNAME,YEAR,POPESTIMATE
49,053,Utah,Washington County,4,197730
49,055,Utah,Wayne County,4,2634
49,057,Utah,Weber County,4,269460
50,001,Vermont,Addison County,4,37555
50,003,Vermont,Bennington County,4,37343
50,005,Vermont,Caledonia County,4,30587
50,007,Vermont,Chittenden County,4,169357
50,009,Vermont,Essex County,4,5997
50,011,Vermont,Franklin County,4,50719
50,013,Vermont,Grand Isle County,4,7490
50,015,Vermont,Lamoille County,4,26103
50,017,Vermont,Orange County,4,29880
50,019,Vermont,Orleans County,4,27562
50,021,Vermont,Rutland County,4,60353
50,023,Vermont,Washington County,4,60115
50,025,Vermont,Windham County,4,45899
50,027,Vermont,Windsor County,4,58150
51,001,Virginia,Accomack County,4,33223
51,003,Virginia,Albemarle County,4,114845
51,005,Virginia,Alleghany County,4,14715
51,007,Virginia,Amelia County,4,13368
51,009,Virginia,Amherst County,4,31472
51,011,Virginia,Appomattox County,4,16703
51,013,Virginia,Arlington County,4,233678
51,015,Virginia,Augusta County,4,77939
51,017,Virginia,Bath County,4,4061
51,019,Virginia,Bedford County,4,80741
51,021,Virginia,Bland County,4,6138
51,023,Virginia,Botetourt County,4,34100
51,025,Virginia,Brunswick County,4,15831
51,027,Virginia,Buchanan County,4,19383
51,029,Virginia,Buckingham County,4,16988
51,031,Virginia,Campbell County,4,55065
51,033,Virginia,Caroline County,4,31940
51,035,Virginia,Carroll County,4,29118
51,036,Virginia,Charles City County,4,6568
51,037,Virginia,Charlotte County,4,11400
51,041,Virginia,Chesterfield County,4,378290
51,043,Virginia,Clarke County,4,15331
51,045,Virginia,Craig County,4,4858
51,047,Virginia,Culpeper County,4,54290
51,049,Virginia,Cumberland County,4,9751
51,051,Virginia,Dickenson County,4,13733
51,053,Virginia,Dinwiddie County,4,28099
51,057,Virginia,Essex County,4,10630
51,059,Virginia,Fairfax County,4,1139309
51,061,Virginia,Fauquier County,4,74677
51,063,Virginia,Floyd County,4,15623
51,065,Virginia,Fluvanna County,4,28117
51,067,Virginia,Franklin County,4,55079
51,069,Virginia,Frederick County,4,94808
51,071,Virginia,Giles County,4,16432
51,073,Virginia,Gloucester County,4,39550
51,075,Virginia,Goochland County,4,26162
51,077,Virginia,Grayson County,4,15325
51,079,Virginia,Greene County,4,21015
51,081,Virginia,Greensville County,4,11204
51,083,Virginia,Halifax County,4,33620
51,085,Virginia,Hanover County,4,112860
51,087,Virginia,Henrico County,4,334553
51,089,Virginia,Henry County,4,49795
51,091,Virginia,Highland County,4,2296
51,093,Virginia,Isle of Wight County,4,40135
51,095,Virginia,James City County,4,81483
51,097,Virginia,King and Queen County,4,6714
51,099,Virginia,King George County,4,27918
51,101,Virginia,King William County,4,18529
51,103,Virginia,Lancaster County,4,10806
51,105,Virginia,Lee County,4,21847
51,107,Virginia,Loudoun County,4,432792
51,109,Virginia,Louisa County,4,40030
51,111,Virginia,Lunenburg County,4,12002
51,113,Virginia,Madison County,4,14008
51,115,Virginia,Mathews County,4,8450
51,117,Virginia,Mecklenburg County,4,30527
51,119,Virginia,Middlesex County,4,10952
51,121,Virginia,Montgomery County,4,98826
51,125,Virginia,Nelson County,4,14747
51,127,Virginia,New Kent County,4,24952
51,131,Virginia,Northampton County,4,11978
51,133,Virginia,Northumberland County,4,12278
51,135,Virginia,Nottoway County,4,15555
51,137,Virginia,Orange County,4,38055
51,139,Virginia,Page County,4,23777
51,141,Virginia,Patrick County,4,17601
51,143,Virginia,Pittsylvania County,4,59824
51,145,Virginia,Powhatan County,4,31585
51,147,Virginia,Prince Edward County,4,21899
51,149,Virginia,Prince George County,4,43021
51,153,Virginia,Prince William County,4,487012
51,155,Virginia,Pulaski County,4,33683
51,157,Virginia,Rappahannock County,4,7453
51,159,Virginia,Richmond County,4,9126
51,161,Virginia,Roanoke County,4,96756
51,163,Virginia,Rockbridge County,4,22568
51,165,Virginia,Rockingham County,4,85414
51,167,Virginia,Russell County,4,25437
51,169,Virginia,Scott County,4,21480
51,171,Virginia,Shenandoah County,4,44936
51,173,Virginia,Smyth County,4,29408
51,175,Virginia,Southampton County,4,17899
51,177,Virginia,Spotsylvania County,4,146828
51,179,Virginia,Stafford County,4,163169
51,181,Virginia,Surry County,4,6527
51,183,Virginia,Sussex County,4,10640
51,185,Virginia,Tazewell County,4,39563
51,187,Virginia,Warren County,4,41404
51,191,Virginia,Washington County,4,53855
51,193,Virginia,Westmoreland County,4,18765
51,195,Virginia,Wise County,4,35327
51,197,Virginia,Wythe County,4,28115
51,199,Virginia,York County,4,71164
51,510,Virginia,Alexandria city,4,155045
51,520,Virginia,Bristol city,4,16940
51,530,Virginia,Buena Vista city,4,6569
51,540,Virginia,Charlottesville city,4,45272
51,550,Virginia,Chesapeake city,4,252459
51,570,Virginia,Colonial Heights city,4,18278
51,580,Virginia,Covington city,4,5633
51,590,Virginia,Danville city,4,42017
51,595,Virginia,Emporia city,4,5533
51,600,Virginia,Fairfax city,4,24752
51,610,Virginia,Falls Church city,4,14489
51,620,Virginia,Franklin city,4,8274
51,630,Virginia,Fredericksburg city,4,28648
51,640,Virginia,Galax city,4,6702
51,650,Virginia,Hampton city,4,137858
51,660,Virginia,Harrisonburg city,4,51150
51,670,Virginia,Hopewell city,4,22790
51,678,Virginia,Lexington city,4,7506
51,680,Virginia,Lynchburg city,4,79228
51,683,Virginia,Manassas city,4,42673
51,685,Virginia,Manassas Park city,4,16693
51,690,Virginia,Martinsville city,4,13697
51,700,Virginia,Newport News city,4,183980
51,710,Virginia,Norfolk city,4,232558
51,720,Virginia,Norton city,4,3589
51,730,Virginia,Petersburg city,4,33462
51,735,Virginia,Poquoson city,4,12624
51,740,Virginia,Portsmouth city,4,96954
51,750,Virginia,Radford city,4,16719
51,760,Virginia,Richmond city,4,228367
51,770,Virginia,Roanoke city,4,97657
51,775,Virginia,Salem city,4,25700
51,790,Virginia,Staunton city,4,25940
51,800,Virginia,Suffolk city,4,98426
51,810,Virginia,Virginia Beach city,4,455069
51,820,Virginia,Waynesboro city,4,22799
51,830,Virginia,Williamsburg city,4,15685
51,840,Virginia,Winchester city,4,27861
53,001,Washington,Adams County,4,20898
53,003,Washington,Asotin County,4,22536
53,005,Washington,Benton County,4,212829
53,007,Washington,Chelan County,4,80038
53,009,Washington,Clallam County,4,77684
53,011,Washington,Clark County,4,516737
53,013,Washington,Columbia County,4,4026
53,015,Washington,Cowlitz County,4,112064
53,017,Washington,Douglas County,4,44223
53,019,Washington,Ferry County,4,7468
53,021,Washington,Franklin County,4,98582
53,023,Washington,Garfield County,4,2357
53,025,Washington,Grant County,4,101580
53,027,Washington,Grays Harbor County,4,77041
53,029,Washington,Island County,4,86682
53,031,Washington,Jefferson County,4,33570
53,033,Washington,King County,4,2265311
53,035,Washington,Kitsap County,4,277813
53,037,Washington,Kittitas County,4,45122
53,039,Washington,Klickitat County,4,23303
53,041,Washington,Lewis County,4,85357
53,043,Washington,Lincoln County,4,11613
53,045,Washington,Mason County,4,68171
53,047,Washington,Okanogan County,4,43460
53,049,Washington,Pacific County,4,24095
53,051,Washington,Pend Oreille County,4,14138
53,053,Washington,Pierce County,4,926479
53,055,Washington,San Juan County,4,18672
53,057,Washington,Skagit County,4,131322
53,059,Washington,Skamania County,4,12455
53,061,Washington,Snohomish County,4,840452
53,063,Washington,Spokane County,4,549740
53,065,Washington,Stevens County,4,48283
53,067,Washington,Thurston County,4,298639
53,069,Washington,Wahkiakum County,4,4688
53,071,Washington,Walla Walla County,4,61853
53,073,Washington,Whatcom County,4,230598
53,075,Washington,Whitman County,4,47579
53,077,Washington,Yakima County,4,257019
54,001,West Virginia,Barbour County,4,15391
54,003,West Virginia,Berkeley County,4,129379
54,005,West Virginia,Boone County,4,20907
54,007,West Virginia,Braxton County,4,12170
54,009,West Virginia,Brooke County,4,21694
54,011,West Virginia,Cabell County,4,92485
54,013,West Virginia,Calhoun County,4,6069
54,015,West Virginia,Clay County,4,7840
54,017,West Virginia,Doddridge County,4,7712
54,019,West Virginia,Fayette County,4,39388
54,021,West Virginia,Gilmer County,4,7330
54,023,West Virginia,Grant County,4,10938
54,025,West Virginia,Greenbrier County,4,32375
54,027,West Virginia,Hampshire County,4,23457
54,029,West Virginia,Hancock County,4,28254
54,031,West Virginia,Hardy County,4,14168
54,033,West Virginia,Harrison County,4,64752
54,035,West Virginia,Jackson County,4,27667
54,037,West Virginia,Jefferson County,4,59001
54,039,West Virginia,Kanawha County,4,175864
54,041,West Virginia,Lewis County,4,16674
54,043,West Virginia,Lincoln County,4,19851
54,045,West Virginia,Logan County,4,31206
54,047,West Virginia,McDowell County,4,17806
54,049,West Virginia,Marion County,4,55784
54,051,West Virginia,Marshall County,4,29667
54,053,West Virginia,Mason County,4,24911
54,055,West Virginia,Mercer County,4,58612
54,057,West Virginia,Mineral County,4,26902
54,059,West Virginia,Mingo County,4,22445
54,061,West Virginia,Monongalia County,4,106978
54,063,West Virginia,Monroe County,4,12322
54,065,West Virginia,Morgan County,4,17435
54,067,West Virginia,Nicholas County,4,24309
54,069,West Virginia,Ohio County,4,41463
54,071,West Virginia,Pendleton County,4,6067
54,073,West Virginia,Pleasants County,4,7570
54,075,West Virginia,Pocahontas County,4,7797
54,077,West Virginia,Preston County,4,34222
54,079,West Virginia,Putnam County,4,57063
54,081,West Virginia,Raleigh County,4,72801
54,083,West Virginia,Randolph County,4,27552
54,085,West Virginia,Ritchie County,4,8230
54,087,West Virginia,Roane County,4,13833
54,089,West Virginia,Summers County,4,11702
54,091,West Virginia,Taylor County,4,16410
54,093,West Virginia,Tucker County,4,6620
54,095,West Virginia,Tyler County,4,8090
54,097,West Virginia,Upshur County,4,23705
54,099,West Virginia,Wayne County,4,37980
54,101,West Virginia,Webster County,4,8141
54,103,West Virginia,Wetzel County,4,13994
54,105,West Virginia,Wirt County,4,5092
54,107,West Virginia,Wood County,4,83388
54,109,West Virginia,Wyoming County,4,20572
55,001,Wisconsin,Adams County,4,21252
55,003,Wisconsin,Ashland County,4,16040
55,005,Wisconsin,Barron County,4,46715
55,007,Wisconsin,Bayfield County,4,16659
55,009,Wisconsin,Brown County,4,270068
55,011,Wisconsin,Buffalo County,4,13390
55,013,Wisconsin,Burnett County,4,16988
55,015,Wisconsin,Calumet County,4,52712
55,017,Wisconsin,Chippewa County,4,66753
55,019,Wisconsin,Clark County,4,34732
55,021,Wisconsin,Columbia County,4,58228
55,023,Wisconsin,Crawford County,4,16015
55,025,Wisconsin,Dane County,4,567758
55,027,Wisconsin,Dodge County,4,88374
55,029,Wisconsin,Door County,4,30551
55,031,Wisconsin,Douglas County,4,44226
55,033,Wisconsin,Dunn County,4,45622
55,035,Wisconsin,Eau Claire County,4,106786
55,037,Wisconsin,Florence County,4,4706
55,039,Wisconsin,Fond du Lac County,4,103812
